"Time (s)","X (µT)","Y (µT)","Z (µT)"
19.3066093,-83.9515839,110.662918,-303.356018
19.3168573,-83.6296082,110.791336,-303.341064
19.3271053,-83.4906921,110.826691,-303.284271
19.3373543,-83.4940796,110.864609,-303.283203
19.3476013,-83.4711456,111.117798,-303.243164
19.3578493,-83.4355469,111.441849,-303.546814
19.3680963,-83.4593811,111.458603,-303.458069
19.3783443,-83.4494934,111.691742,-303.995178
19.3885923,-83.5910187,111.852753,-303.902771
19.3988403,-83.6137085,111.915924,-304.463135
19.4090883,-83.716507,111.859344,-304.247925
19.4193353,-83.8746033,111.765839,-304.148071
19.4295833,-83.9918365,111.882904,-304.226318
19.4398303,-84.1396332,112.153641,-304.141052
19.4500783,-83.8911896,112.488586,-304.48645
19.4603263,-83.8560181,112.66748,-304.420532
19.4705743,-83.841568,112.482224,-304.52771
19.4808223,-83.6560974,112.787277,-304.350952
19.4910703,-83.4732361,112.73848,-304.332886
